student_id,session_id,timestamp,cours_id,time_spent_minutes,pages_visited,video_watched_percent,click_events,notes_taken,forum_posts,revisit_flag,quiz_score,attempts_taken,assignment_score,feedback_rating,days_since_last_activity,cumulative_quiz_score,learning_trend,attention_score,feedback_type,next_module_prediction,success_label,session_id_unified
S0005,S0005_S27,2024-03-12 08:47:00,ENG101,38.60204242020484,11,16.762173147248966,34,1,2,1,70,1,79,3,9,1896,70.22,0.12,good_progress,ENG101,1,SID_00147
S0005,S0005_S28,2024-02-11 03:39:00,MATH101,33.041261706698094,2,76.6474619953462,21,0,2,1,82,3,87,4,5,1978,70.64,0.18,revise_prev_topic,CS101,1,SID_00148
S0005,S0005_S29,2024-02-26 01:36:00,PHY101,21.71537231032272,13,92.7335004526344,38,0,0,0,65,2,82,3,6,2043,70.45,0.22,revise_prev_topic,PHY101,1,SID_00149
S0005,S0005_S30,2024-02-14 06:04:00,MATH101,34.94443414083619,12,88.09034047944448,46,0,2,0,86,3,83,1,4,2129,70.97,0.29,pace_slow,CS101,1,SID_00150
S0006,S0006_S1,2024-01-27 23:55:00,ENG101,28.61544016016226,9,39.39254409276586,10,1,2,1,80,1,88,2,4,80,80.0,0.14,revise_prev_topic,SCI101,1,SID_00151
S0006,S0006_S2,2024-04-03 10:06:00,SCI101,37.19837290871391,12,100.0,11,0,1,1,53,3,68,3,4,133,66.5,0.33,practice_more,SCI101,0,SID_00152
S0006,S0006_S3,2024-04-18 15:38:00,MATH101,27.12408980549812,5,46.46026206623386,29,1,2,0,68,1,68,4,2,201,67.0,0.12,pace_slow,PHY101,1,SID_00153
S0006,S0006_S4,2024-01-10 03:23:00,PHY101,31.264490228234624,8,52.801565313404325,13,1,3,1,91,3,65,5,9,292,73.0,0.16,revise_prev_topic,MATH101,1,SID_00154
S0006,S0006_S5,2024-03-11 12:11:00,PHY101,39.47825802837216,4,87.05086125109815,45,1,1,1,66,3,78,3,8,358,71.6,0.26,practice_more,MATH101,1,SID_00155
S0006,S0006_S6,2024-01-24 23:41:00,ENG101,31.89847836212464,2,84.4189516548268,15,1,1,0,92,3,76,1,9,450,75.0,0.19,pace_slow,CS101,1,SID_00156
S0006,S0006_S7,2024-03-24 05:44:00,ENG101,17.46651806878114,14,78.71610860835551,19,1,0,0,77,1,62,3,4,527,75.29,0.18,practice_more,ENG101,1,SID_00157
S0006,S0006_S8,2024-03-02 15:10:00,ENG101,24.165876441318705,6,37.477456087146855,29,0,3,1,74,1,97,1,3,601,75.12,0.1,practice_more,MATH101,1,SID_00158
S0006,S0006_S9,2024-02-07 14:40:00,ENG101,23.977879396382196,13,81.71935640187559,40,1,2,1,60,2,70,2,5,661,73.44,0.22,pace_slow,SCI101,0,SID_00159
S0006,S0006_S10,2024-04-14 20:47:00,PHY101,41.60221903585239,7,64.01758058001452,18,0,1,1,38,3,88,2,7,699,69.9,0.22,practice_more,CS101,0,SID_00160
S0006,S0006_S11,2024-02-25 12:29:00,PHY101,19.36890963350536,8,73.45217882834075,30,1,3,0,86,2,67,5,7,785,71.36,0.15,good_progress,CS101,1,SID_00161
S0006,S0006_S12,2024-04-16 09:05:00,MATH101,17.303100129268927,6,43.16330805651369,21,0,0,0,68,2,74,1,6,853,71.08,0.09,good_progress,CS101,1,SID_00162
S0006,S0006_S13,2024-02-19 08:25:00,CS101,34.699982607631696,9,100.0,43,1,1,1,100,2,89,2,0,953,73.31,0.29,practice_more,SCI101,1,SID_00163
S0006,S0006_S14,2024-04-06 00:52:00,ENG101,19.046544361430836,7,64.55672538778882,11,1,1,0,62,3,90,4,9,1015,72.5,0.13,pace_slow,SCI101,1,SID_00164
S0006,S0006_S15,2024-01-17 14:04:00,MATH101,8.668669649294895,6,69.08666625203473,29,1,2,1,80,2,71,3,8,1095,73.0,0.08,revise_prev_topic,ENG101,1,SID_00165
S0006,S0006_S16,2024-01-21 06:42:00,PHY101,45.825939654815926,2,79.49669626772703,11,0,0,0,76,3,88,4,6,1171,73.19,0.26,revise_prev_topic,CS101,1,SID_00166
S0006,S0006_S17,2024-04-13 20:16:00,PHY101,25.73642403794457,4,98.71114272991886,14,0,0,1,47,1,82,4,4,1218,71.65,0.2,practice_more,SCI101,0,SID_00167
S0006,S0006_S18,2024-04-29 09:18:00,MATH101,41.88145734706984,9,83.41859057531154,27,1,2,1,69,1,75,4,4,1287,71.5,0.29,practice_more,ENG101,1,SID_00168
S0006,S0006_S19,2024-03-19 23:40:00,SCI101,50.625249192431454,7,43.31167714364318,28,1,0,0,82,3,80,5,6,1369,72.05,0.19,good_progress,CS101,1,SID_00169
S0006,S0006_S20,2024-03-19 16:09:00,ENG101,33.67522302509371,3,54.594486164834805,13,1,2,0,65,1,82,4,1,1434,71.7,0.14,content_boost,PHY101,1,SID_00170
S0006,S0006_S21,2024-01-21 13:57:00,MATH101,24.76003426544644,4,38.56971812856156,37,0,2,1,70,3,60,4,8,1504,71.62,0.09,pace_slow,PHY101,0,SID_00171
S0006,S0006_S22,2024-04-22 23:09:00,MATH101,29.088308804438128,4,13.998752537012422,21,1,1,1,66,1,75,3,1,1570,71.36,0.05,practice_more,MATH101,1,SID_00172
S0006,S0006_S23,2024-02-12 22:17:00,PHY101,37.63591100619856,7,100.0,26,0,2,0,80,2,72,3,7,1650,71.74,0.3,pace_slow,MATH101,1,SID_00173
S0006,S0006_S24,2024-02-29 11:55:00,PHY101,34.69559169352927,2,44.835975222802446,17,0,1,1,69,3,84,5,2,1719,71.62,0.12,practice_more,CS101,1,SID_00174
S0006,S0006_S25,2024-04-23 07:14:00,MATH101,24.968547480984185,5,100.0,23,1,4,0,69,2,68,4,4,1788,71.52,0.2,revise_prev_topic,PHY101,1,SID_00175
S0006,S0006_S26,2024-03-20 17:47:00,PHY101,8.273304539859637,12,91.18554192876054,29,0,0,1,80,2,73,3,2,1868,71.85,0.13,good_progress,SCI101,1,SID_00176
S0006,S0006_S27,2024-04-29 18:01:00,ENG101,37.38810480887503,5,85.38418710032633,16,1,1,0,100,2,85,5,3,1968,72.89,0.25,pace_slow,PHY101,1,SID_00177
S0006,S0006_S28,2024-04-04 08:59:00,ENG101,27.76534017628148,2,61.26708009704507,34,1,1,0,84,3,95,4,7,2052,73.29,0.13,practice_more,CS101,1,SID_00178
S0006,S0006_S29,2024-03-18 08:16:00,CS101,26.428976301922603,7,89.85958544947944,25,0,2,0,63,1,80,3,0,2115,72.93,0.2,pace_slow,ENG101,1,SID_00179
S0006,S0006_S30,2024-04-29 19:15:00,CS101,31.815868459487906,10,100.0,13,0,3,0,58,3,78,2,3,2173,72.43,0.28,practice_more,PHY101,0,SID_00180
S0007,S0007_S1,2024-04-08 05:11:00,PHY101,51.05202401208011,4,42.1736393234072,47,1,3,1,71,2,55,4,1,71,71.0,0.17,good_progress,ENG101,0,SID_00181
S0007,S0007_S2,2024-01-08 04:08:00,ENG101,27.92368947017621,10,26.25055314453008,10,1,1,0,87,3,82,4,9,158,79.0,0.12,content_boost,CS101,1,SID_00182
S0007,S0007_S3,2024-03-19 01:02:00,CS101,15.93682536328166,4,67.92236068428264,29,1,3,1,91,1,74,2,5,249,83.0,0.1,revise_prev_topic,CS101,1,SID_00183
S0007,S0007_S4,2024-02-10 19:02:00,MATH101,28.3986720443336,6,86.78350191126164,26,1,3,1,69,1,73,4,2,318,79.5,0.2,content_boost,ENG101,1,SID_00184
S0007,S0007_S5,2024-03-21 20:01:00,PHY101,38.31349267063254,6,65.4630417605201,21,0,3,1,87,1,85,4,1,405,81.0,0.21,content_boost,SCI101,1,SID_00185
S0007,S0007_S6,2024-03-04 01:05:00,MATH101,38.18630661779898,2,39.87491197252432,45,1,0,0,97,1,75,4,9,502,83.67,0.11,pace_slow,MATH101,1,SID_00186
S0007,S0007_S7,2024-04-25 05:01:00,CS101,41.34480520084318,3,49.6898750252559,38,0,3,0,78,3,87,4,5,580,82.86,0.16,good_progress,MATH101,1,SID_00187
S0007,S0007_S8,2024-04-07 00:45:00,PHY101,30.583510042854776,9,51.38039483183682,11,0,2,0,66,1,80,1,8,646,80.75,0.16,revise_prev_topic,ENG101,1,SID_00188
S0007,S0007_S9,2024-01-24 00:17:00,CS101,38.55460008682645,13,100.0,30,1,2,0,90,2,73,3,2,736,81.78,0.34,revise_prev_topic,CS101,1,SID_00189
S0007,S0007_S10,2024-01-27 17:47:00,CS101,11.806920713352763,11,52.67032931908952,45,1,2,0,68,1,81,1,3,804,80.4,0.11,practice_more,ENG101,1,SID_00190
S0007,S0007_S11,2024-03-14 00:25:00,MATH101,32.276532826313044,3,17.102000113225195,37,0,1,1,62,1,82,2,3,866,78.73,0.06,revise_prev_topic,MATH101,1,SID_00191
S0007,S0007_S12,2024-01-13 12:38:00,SCI101,45.14636906580358,5,100.0,14,1,0,0,58,2,80,3,5,924,77.0,0.33,pace_slow,MATH101,0,SID_00192
S0007,S0007_S13,2024-02-26 06:41:00,ENG101,28.514724476383677,4,88.40973675461494,15,0,0,0,83,1,77,5,9,1007,77.46,0.19,content_boost,ENG101,1,SID_00193
S0007,S0007_S14,2024-02-16 17:19:00,SCI101,25.25226354516292,7,12.83205129461264,13,1,4,0,74,1,83,2,5,1081,77.21,0.07,revise_prev_topic,PHY101,1,SID_00194
S0007,S0007_S15,2024-01-30 11:37:00,MATH101,36.56481211835092,4,57.73069675442798,43,1,1,0,56,3,71,4,2,1137,75.8,0.17,pace_slow,MATH101,0,SID_00195
S0007,S0007_S16,2024-02-21 05:18:00,CS101,32.93262103246797,14,40.42462516669687,44,0,2,0,61,2,90,1,7,1198,74.88,0.18,practice_more,PHY101,1,SID_00196
S0007,S0007_S17,2024-03-01 18:52:00,CS101,17.70450405547583,6,82.41748058091304,17,1,3,0,78,1,84,4,5,1276,75.06,0.14,content_boost,SCI101,1,SID_00197
S0007,S0007_S18,2024-02-14 13:59:00,ENG101,33.08050539504102,13,60.208785814455226,14,0,2,1,73,2,68,2,3,1349,74.94,0.22,practice_more,CS101,1,SID_00198
S0007,S0007_S19,2024-02-03 17:53:00,SCI101,20.94267699137381,9,53.65584153377951,32,0,2,0,92,3,76,4,6,1441,75.84,0.13,revise_prev_topic,CS101,1,SID_00199
S0007,S0007_S20,2024-03-23 17:51:00,ENG101,41.65806019208385,9,64.88862550786939,28,0,2,1,85,2,71,5,5,1526,76.3,0.24,practice_more,SCI101,1,SID_00200
S0007,S0007_S21,2024-04-05 09:00:00,MATH101,39.51960363509802,11,97.52889405618215,30,1,2,1,66,3,88,3,0,1592,75.81,0.33,pace_slow,CS101,1,SID_00201
S0007,S0007_S22,2024-02-10 21:32:00,CS101,42.09266110968739,6,34.01089866559539,22,1,5,0,62,2,79,3,2,1654,75.18,0.14,good_progress,CS101,1,SID_00202
S0007,S0007_S23,2024-04-29 07:46:00,MATH101,51.09444594642459,14,89.61500796091771,41,1,0,0,46,1,82,2,9,1700,73.91,0.4,content_boost,PHY101,0,SID_00203
S0007,S0007_S24,2024-02-15 11:34:00,PHY101,28.635525366458285,3,29.55415236104195,11,1,1,1,70,3,90,3,5,1770,73.75,0.08,content_boost,ENG101,1,SID_00204
S0007,S0007_S25,2024-02-13 18:44:00,CS101,27.354851586893894,2,19.90344088983116,26,0,0,0,50,1,92,1,5,1820,72.8,0.05,revise_prev_topic,SCI101,0,SID_00205
S0007,S0007_S26,2024-01-18 22:16:00,CS101,35.98057696452909,11,48.76532712110237,19,1,1,1,37,2,98,4,4,1857,71.42,0.19,content_boost,ENG101,0,SID_00206
S0007,S0007_S27,2024-04-15 01:30:00,SCI101,32.36581750876197,5,100.0,22,0,1,0,83,1,88,4,0,1940,71.85,0.25,content_boost,CS101,1,SID_00207
S0007,S0007_S28,2024-04-04 07:47:00,PHY101,23.738099677784334,7,70.38447453430264,47,0,0,1,43,1,75,5,8,1983,70.82,0.16,good_progress,PHY101,0,SID_00208
S0007,S0007_S29,2024-04-20 07:38:00,ENG101,16.541290765267853,12,49.51855350696256,43,1,3,1,80,1,78,1,9,2063,71.14,0.13,revise_prev_topic,CS101,1,SID_00209
S0007,S0007_S30,2024-04-20 02:47:00,ENG101,30.78348668962594,13,56.12820718073107,36,0,1,0,83,1,76,1,7,2146,71.53,0.2,good_progress,PHY101,1,SID_00210
S0008,S0008_S1,2024-01-18 14:52:00,ENG101,19.44612982907513,6,96.46211358825812,29,0,2,1,75,1,86,3,1,75,75.0,0.17,practice_more,MATH101,1,SID_00211
S0008,S0008_S2,2024-04-29 17:35:00,MATH101,42.70699585092191,10,85.77039622861548,16,0,0,0,79,1,83,1,5,154,77.0,0.31,content_boost,CS101,1,SID_00212
S0008,S0008_S3,2024-02-26 23:42:00,CS101,40.391117874202685,2,68.1058928366135,45,0,1,0,80,2,70,3,5,234,78.0,0.2,content_boost,SCI101,1,SID_00213
S0008,S0008_S4,2024-02-15 10:58:00,SCI101,18.10588107132672,9,100.0,10,1,0,0,66,2,78,2,4,300,75.0,0.18,practice_more,CS101,1,SID_00214
S0008,S0008_S5,2024-03-17 16:34:00,CS101,37.408243454201255,14,57.16966083821037,46,1,1,1,62,2,91,4,7,362,72.4,0.24,revise_prev_topic,CS101,1,SID_00215
S0008,S0008_S6,2024-01-20 21:08:00,CS101,36.17030170320696,11,79.18471726576576,35,1,2,0,81,3,80,5,9,443,73.83,0.26,practice_more,ENG101,1,SID_00216
S0008,S0008_S7,2024-01-02 22:14:00,CS101,36.7286123596682,3,84.79535334353446,46,1,1,0,76,1,95,4,4,519,74.14,0.23,pace_slow,MATH101,1,SID_00217
S0008,S0008_S8,2024-01-24 17:28:00,ENG101,31.64760841236517,4,71.27219254640045,18,1,4,1,79,1,85,2,1,598,74.75,0.18,pace_slow,PHY101,1,SID_00218
S0008,S0008_S9,2024-01-30 10:16:00,PHY101,46.71482891182092,8,67.31102170352729,35,1,6,0,84,3,71,2,8,682,75.78,0.26,revise_prev_topic,PHY101,1,SID_00219
S0008,S0008_S10,2024-02-26 22:10:00,MATH101,42.81643795003769,14,83.94227651812811,28,0,3,0,62,2,67,4,8,744,74.4,0.33,pace_slow,PHY101,1,SID_00220
S0008,S0008_S11,2024-02-18 18:17:00,PHY101,33.30065000812621,3,85.49815830989512,35,0,2,1,50,1,81,2,4,794,72.18,0.21,practice_more,SCI101,0,SID_00221
S0008,S0008_S12,2024-04-02 03:19:00,MATH101,31.076950056467822,7,80.29465727614668,27,1,2,1,74,1,91,3,0,868,72.33,0.21,content_boost,PHY101,1,SID_00222
S0008,S0008_S13,2024-04-14 02:52:00,SCI101,6.243339889073841,13,84.95623436574876,15,0,0,0,36,3,79,2,8,904,69.54,0.12,good_progress,SCI101,0,SID_00223
S0008,S0008_S14,2024-04-10 03:05:00,CS101,27.824592514160564,3,32.774991121900705,28,0,0,1,83,1,87,2,0,987,70.5,0.08,content_boost,ENG101,1,SID_00224
S0008,S0008_S15,2024-03-15 12:59:00,CS101,30.26681057110536,3,84.30231946012304,43,0,3,1,95,3,91,4,7,1082,72.13,0.19,good_progress,MATH101,1,SID_00225
S0008,S0008_S16,2024-04-29 08:15:00,MATH101,35.62316620623258,13,80.43158619645465,18,0,0,0,88,3,58,3,4,1170,73.12,0.28,practice_more,CS101,0,SID_00226
S0008,S0008_S17,2024-03-14 04:37:00,PHY101,23.04328622151798,3,42.89521522444188,17,1,0,0,66,1,65,5,9,1236,72.71,0.09,revise_prev_topic,SCI101,1,SID_00227
S0008,S0008_S18,2024-04-17 23:16:00,MATH101,64.958777896001,8,33.41485103933279,12,1,0,1,47,2,90,5,3,1283,71.28,0.2,practice_more,SCI101,0,SID_00228
S0008,S0008_S19,2024-02-23 23:44:00,ENG101,42.44688046365097,3,22.09582050835303,13,0,1,0,82,1,86,2,0,1365,71.84,0.08,practice_more,CS101,1,SID_00229
S0008,S0008_S20,2024-04-24 05:00:00,SCI101,32.139038682014814,14,65.26465822546126,38,1,2,0,88,1,75,4,6,1453,72.65,0.23,good_progress,PHY101,1,SID_00230
S0008,S0008_S21,2024-04-05 04:59:00,SCI101,28.108796092229664,5,93.04125279811149,32,1,2,1,66,3,69,4,8,1519,72.33,0.21,practice_more,PHY101,1,SID_00231
S0008,S0008_S22,2024-01-08 11:44:00,SCI101,15.94245269347044,4,46.71831050709339,46,0,3,1,65,3,92,2,8,1584,72.0,0.08,good_progress,SCI101,1,SID_00232
S0008,S0008_S23,2024-02-05 07:35:00,SCI101,23.95508391219952,5,68.77976029736578,32,0,0,1,100,1,100,1,5,1684,73.22,0.14,content_boost,MATH101,1,SID_00233
S0008,S0008_S24,2024-03-28 07:56:00,ENG101,43.66836460605445,9,48.89302453692511,16,0,1,0,66,3,70,4,8,1750,72.92,0.2,pace_slow,ENG101,1,SID_00234
S0008,S0008_S25,2024-04-25 11:24:00,MATH101,27.48269318007495,3,98.34058679647625,39,1,1,0,68,3,68,4,6,1818,72.72,0.2,practice_more,ENG101,1,SID_00235
S0008,S0008_S26,2024-01-19 10:50:00,CS101,37.05365210228451,7,51.22184857683887,30,1,1,0,76,1,62,3,9,1894,72.85,0.17,practice_more,MATH101,1,SID_00236
S0008,S0008_S27,2024-03-25 18:00:00,CS101,7.593262135802522,5,62.65508374648015,34,0,1,0,62,1,85,1,7,1956,72.44,0.07,content_boost,ENG101,1,SID_00237
S0008,S0008_S28,2024-03-21 08:37:00,CS101,26.4519264981578,8,60.542618143469696,15,0,0,1,84,1,84,2,8,2040,72.86,0.16,good_progress,PHY101,1,SID_00238
S0008,S0008_S29,2024-02-17 10:38:00,MATH101,24.416982460539693,7,42.49614417570763,29,1,0,0,90,3,89,5,6,2130,73.45,0.12,content_boost,ENG101,1,SID_00239
S0008,S0008_S30,2024-04-10 00:32:00,PHY101,11.19556944875162,11,82.32930008004303,24,1,2,0,69,2,82,2,0,2199,73.3,0.13,content_boost,SCI101,1,SID_00240
S0009,S0009_S1,2024-01-13 19:39:00,ENG101,29.39711008608388,5,81.36987924105951,33,0,2,1,75,3,73,5,2,75,75.0,0.19,practice_more,PHY101,1,SID_00241
S0009,S0009_S2,2024-04-27 17:43:00,PHY101,31.87164020486162,5,75.74816169733576,32,1,3,1,75,1,81,1,4,150,75.0,0.19,practice_more,CS101,1,SID_00242
S0009,S0009_S3,2024-01-12 07:39:00,MATH101,19.70628491817929,2,36.18324285391164,15,0,3,0,66,3,62,5,1,216,72.0,0.06,practice_more,MATH101,1,SID_00243
S0009,S0009_S4,2024-03-03 11:28:00,PHY101,24.969194608953444,2,38.74828776984015,22,1,2,0,82,1,93,2,9,298,74.5,0.08,content_boost,CS101,1,SID_00244
S0009,S0009_S5,2024-03-26 16:27:00,PHY101,34.049140989591294,3,68.94160854504408,15,1,0,1,54,1,82,1,0,352,70.4,0.18,good_progress,MATH101,0,SID_00245
S0009,S0009_S6,2024-02-02 06:28:00,PHY101,15.034707449099209,11,53.749401639827546,43,0,3,1,64,1,81,4,8,416,69.33,0.13,pace_slow,MATH101,1,SID_00246
S0009,S0009_S7,2024-02-05 03:05:00,CS101,31.97327262595211,5,49.6818010770392,44,0,3,0,92,2,90,1,3,508,72.57,0.14,pace_slow,SCI101,1,SID_00247
S0009,S0009_S8,2024-04-27 07:14:00,CS101,51.55332748190617,12,45.56094686318283,31,0,1,1,53,1,94,4,0,561,70.12,0.24,revise_prev_topic,PHY101,0,SID_00248
S0009,S0009_S9,2024-04-03 18:11:00,CS101,30.43779762713889,2,63.60397157742271,18,1,1,0,69,2,84,1,9,630,70.0,0.14,content_boost,ENG101,1,SID_00249
S0009,S0009_S10,2024-01-17 04:49:00,CS101,29.76447849125762,4,65.6411435524291,30,0,4,0,100,1,93,1,9,730,73.0,0.16,content_boost,CS101,1,SID_00250
S0009,S0009_S11,2024-01-21 14:01:00,PHY101,20.422917511102614,8,86.24903915384718,32,0,1,0,60,2,61,2,0,790,71.82,0.17,content_boost,ENG101,0,SID_00251
S0009,S0009_S12,2024-04-20 22:24:00,PHY101,24.19946758629957,8,75.98511251338442,19,1,4,1,49,3,80,3,9,839,69.92,0.18,good_progress,MATH101,0,SID_00252
S0009,S0009_S13,2024-01-21 18:41:00,ENG101,16.239577362106456,12,61.50995913779082,34,0,1,1,68,2,93,3,5,907,69.77,0.15,pace_slow,SCI101,1,SID_00253
S0009,S0009_S14,2024-03-10 21:37:00,ENG101,13.84633548723274,13,19.11172892955318,46,0,0,1,97,2,80,1,3,1004,71.71,0.1,good_progress,SCI101,1,SID_00254
S0009,S0009_S15,2024-01-20 08:39:00,ENG101,13.353902649662334,12,100.0,33,1,0,0,67,2,94,1,0,1071,71.4,0.17,content_boost,CS101,1,SID_00255
S0009,S0009_S16,2024-02-06 20:52:00,ENG101,44.87727035658267,13,72.13203294914346,30,1,3,0,100,1,60,5,9,1171,73.19,0.3,pace_slow,PHY101,0,SID_00256
S0009,S0009_S17,2024-04-01 15:13:00,ENG101,34.81866061718492,8,83.68161993444917,41,0,2,1,61,1,72,5,8,1232,72.47,0.25,good_progress,MATH101,1,SID_00257
S0009,S0009_S18,2024-04-12 17:10:00,PHY101,33.08260840562492,6,16.084982584180302,32,0,1,1,100,1,68,5,6,1332,74.0,0.08,pace_slow,MATH101,1,SID_00258
S0009,S0009_S19,2024-03-11 19:02:00,CS101,35.55512646342248,8,47.03283721284764,26,0,0,1,96,2,81,1,0,1428,75.16,0.16,good_progress,ENG101,1,SID_00259
S0009,S0009_S20,2024-03-17 15:06:00,SCI101,45.72242166519653,4,55.48957881954925,23,1,1,1,71,3,76,3,5,1499,74.95,0.2,pace_slow,MATH101,1,SID_00260
S0009,S0009_S21,2024-04-20 15:13:00,SCI101,40.213832954293984,2,100.0,42,0,2,0,35,2,80,1,1,1534,73.05,0.28,practice_more,PHY101,0,SID_00261
S0009,S0009_S22,2024-02-08 04:43:00,MATH101,29.577986056879567,14,100.0,38,0,0,1,59,2,80,1,2,1593,72.41,0.29,good_progress,PHY101,0,SID_00262
S0009,S0009_S23,2024-04-12 10:50:00,ENG101,30.382379949600285,6,33.7852146341614,10,0,3,0,96,1,89,4,8,1689,73.43,0.11,pace_slow,PHY101,1,SID_00263
S0009,S0009_S24,2024-01-19 23:22:00,PHY101,42.444980760210576,10,73.30052306543892,31,1,0,1,91,2,73,5,2,1780,74.17,0.27,pace_slow,PHY101,1,SID_00264
S0009,S0009_S25,2024-04-19 07:29:00,MATH101,26.382401116796828,4,100.0,20,0,2,1,70,1,89,4,3,1850,74.0,0.2,good_progress,CS101,1,SID_00265
S0009,S0009_S26,2024-01-05 03:35:00,ENG101,23.932997052347037,3,75.28209230698681,22,0,2,1,58,2,73,3,6,1908,73.38,0.14,pace_slow,MATH101,0,SID_00266
S0009,S0009_S27,2024-04-16 04:29:00,ENG101,23.952553354617876,5,14.860848572523274,20,1,2,1,71,3,100,4,1,1979,73.3,0.06,practice_more,PHY101,1,SID_00267
S0009,S0009_S28,2024-01-12 07:43:00,PHY101,32.685339864648085,10,100.0,45,1,2,1,76,1,94,3,4,2055,73.39,0.28,practice_more,ENG101,1,SID_00268
S0009,S0009_S29,2024-02-17 20:49:00,CS101,36.68649860160592,12,47.04978094445489,16,1,0,1,58,3,76,3,4,2113,72.86,0.2,practice_more,PHY101,0,SID_00269
S0009,S0009_S30,2024-03-25 13:40:00,MATH101,37.841275908647006,6,77.76478147181757,31,1,0,1,99,3,73,1,7,2212,73.73,0.24,content_boost,MATH101,1,SID_00270
S0010,S0010_S1,2024-04-03 08:22:00,ENG101,40.339251430855576,13,77.13362101108129,19,1,3,0,82,1,90,1,2,82,82.0,0.29,good_progress,ENG101,1,SID_00271
S0010,S0010_S2,2024-04-05 23:37:00,PHY101,31.718393397935312,2,83.8312804996196,39,0,2,0,52,3,86,5,3,134,67.0,0.19,content_boost,CS101,0,SID_00272
S0010,S0010_S3,2024-02-22 03:05:00,MATH101,33.498901201147376,9,69.30361111556664,29,1,2,0,49,1,77,5,2,183,61.0,0.21,revise_prev_topic,SCI101,0,SID_00273
S0010,S0010_S4,2024-02-26 19:20:00,MATH101,34.45538846529005,3,97.779983916332,15,0,5,1,86,1,85,3,3,269,67.25,0.24,practice_more,ENG101,1,SID_00274
S0010,S0010_S5,2024-03-24 03:17:00,PHY101,36.024660957009004,4,96.04630359370071,36,0,1,0,93,3,74,4,4,362,72.4,0.26,content_boost,CS101,1,SID_00275
S0010,S0010_S6,2024-02-11 19:00:00,CS101,36.220699903060485,5,100.0,41,0,3,0,50,1,65,5,2,412,68.67,0.27,practice_more,ENG101,0,SID_00276
S0010,S0010_S7,2024-02-05 02:34:00,ENG101,47.6877178325942,12,57.696412120099936,34,1,2,1,80,3,58,5,2,492,70.29,0.26,good_progress,SCI101,0,SID_00277
S0010,S0010_S8,2024-02-12 14:50:00,MATH101,26.98963889879096,7,0.0,29,1,1,0,68,2,90,2,7,560,70.0,0.05,good_progress,ENG101,1,SID_00278
S0010,S0010_S9,2024-03-30 16:46:00,PHY101,49.625871905307946,10,70.09239179619618,19,1,0,1,69,2,92,2,0,629,69.89,0.3,revise_prev_topic,CS101,1,SID_00279
S0010,S0010_S10,2024-04-18 10:52:00,ENG101,26.648622188285483,5,78.55844586224053,42,0,0,0,81,2,84,3,7,710,71.0,0.17,practice_more,PHY101,1,SID_00280
S0010,S0010_S11,2024-02-10 17:35:00,ENG101,41.84172527660145,3,77.49436409303911,45,1,2,1,69,2,81,1,3,779,70.82,0.24,practice_more,PHY101,1,SID_00281
S0010,S0010_S12,2024-01-28 10:35:00,MATH101,18.69384665062473,14,85.56778059750671,36,0,2,0,79,3,80,5,3,858,71.5,0.2,content_boost,MATH101,1,SID_00282
S0010,S0010_S13,2024-04-10 17:16:00,SCI101,21.798782799037905,13,21.60586131971904,26,1,2,1,72,2,64,2,3,930,71.54,0.12,pace_slow,SCI101,1,SID_00283
S0010,S0010_S14,2024-03-22 21:44:00,ENG101,42.31984471269636,6,6.5652850982529,49,1,1,1,83,1,67,4,9,1013,72.36,0.06,good_progress,CS101,1,SID_00284
S0010,S0010_S15,2024-04-29 17:46:00,PHY101,22.300039338025428,14,37.59708339375264,22,1,1,1,68,3,70,2,6,1081,72.07,0.15,pace_slow,ENG101,1,SID_00285
S0010,S0010_S16,2024-01-24 05:29:00,ENG101,38.51069214020614,6,100.0,47,1,1,0,72,3,90,2,8,1153,72.06,0.3,content_boost,CS101,1,SID_00286
S0010,S0010_S17,2024-02-12 04:57:00,CS101,20.03658317826196,3,94.57794082441367,18,1,3,0,77,1,69,4,9,1230,72.35,0.15,content_boost,ENG101,1,SID_00287
S0010,S0010_S18,2024-03-24 21:54:00,ENG101,29.511028165258946,10,34.870253829910624,21,1,2,1,49,3,70,1,7,1279,71.06,0.14,pace_slow,PHY101,0,SID_00288
S0010,S0010_S19,2024-03-14 15:21:00,CS101,32.619503493413134,10,38.62230626858411,35,1,1,0,76,3,81,4,4,1355,71.32,0.15,practice_more,PHY101,1,SID_00289
S0010,S0010_S20,2024-01-02 01:48:00,MATH101,20.913497042585615,14,52.123795425834366,43,1,3,0,64,2,88,3,0,1419,70.95,0.17,pace_slow,MATH101,1,SID_00290
S0010,S0010_S21,2024-02-23 12:10:00,CS101,35.196144598478014,6,100.0,34,0,0,1,100,3,100,4,9,1519,72.33,0.27,content_boost,ENG101,1,SID_00291
S0010,S0010_S22,2024-02-04 11:45:00,MATH101,35.348173363459104,14,100.0,26,1,1,0,74,2,70,3,6,1593,72.41,0.33,content_boost,MATH101,1,SID_00292
S0010,S0010_S23,2024-02-14 18:47:00,CS101,20.63493625210404,11,53.30551108827785,22,0,0,1,65,2,84,2,0,1658,72.09,0.15,pace_slow,ENG101,1,SID_00293
S0010,S0010_S24,2024-04-12 13:49:00,ENG101,33.5973676435746,3,74.21765652738007,38,1,1,0,56,3,86,1,3,1714,71.42,0.19,revise_prev_topic,MATH101,0,SID_00294
